#Lambda		#gdark		#mchi		#mbx		#mphi		#omega 
   1.0000000000000001E-009  0.12310982500000001        2.0000000000000000        10.000000000000000        5.0000000000000000        5.4716216339999998E-002
   1.0000000000000000E-008   1.2310983000000000E-005  0.10000000000000001        1.0000000000000000E-004  0.59999999999999998        5.4240688912999997E-002
   1.0000000000000000E-008   6.1554912999999998E-005  0.10000000000000001        5.0000000000000001E-004  0.59999999999999998        5.4239476533000000E-002
   1.0000000000000000E-008   1.2310982500000000E-004  0.10000000000000001        1.0000000000000000E-003  0.59999999999999998        5.4235688327999999E-002
   1.0000000000000000E-008   2.4621965000000000E-004  0.10000000000000001        2.0000000000000000E-003  0.59999999999999998        5.4220542821000001E-002
   1.0000000000000000E-008   3.6932947500000000E-004  0.10000000000000001        3.0000000000000001E-003  0.59999999999999998        5.4195326283999999E-002
   1.0000000000000000E-008   6.1554912500000000E-004  0.10000000000000001        5.0000000000000001E-003  0.59999999999999998        5.4114850806000002E-002
   1.0000000000000000E-008   9.8487860000000000E-004  0.10000000000000001        8.0000000000000002E-003  0.59999999999999998        5.3920068223000002E-002
   1.0000000000000000E-008   1.2310982500000000E-003  0.10000000000000001        1.0000000000000000E-002  0.59999999999999998        5.3741984394999998E-002
   1.0000000000000000E-008   1.2310983000000000E-005  0.80000000000000004        1.0000000000000000E-004   10.000000000000000        5.2493552215000003E-002
   1.0000000000000000E-008   6.1554912999999998E-005  0.80000000000000004        5.0000000000000001E-004   10.000000000000000        5.2492209338000001E-002
   1.0000000000000000E-008   1.2310982500000000E-004  0.80000000000000004        1.0000000000000000E-003   10.000000000000000        5.2488013298999998E-002
   1.0000000000000000E-008   2.4621965000000000E-004  0.80000000000000004        2.0000000000000000E-003   10.000000000000000        5.2471235961000000E-002
   1.0000000000000000E-008   1.2310983000000000E-005  0.80000000000000004        1.0000000000000000E-004   8.0000000000000000        5.2451874832999998E-002
   1.0000000000000000E-008   6.1554912999999998E-005  0.80000000000000004        5.0000000000000001E-004   8.0000000000000000        5.2450534152000003E-002
   1.0000000000000000E-008   1.2310982500000000E-004  0.80000000000000004        1.0000000000000000E-003   8.0000000000000000        5.2446344975000003E-002
   1.0000000000000000E-008   3.6932947500000000E-004  0.80000000000000004        3.0000000000000001E-003   10.000000000000000        5.2443297962000000E-002
   1.0000000000000000E-008   2.4621965000000000E-004  0.80000000000000004        2.0000000000000000E-003   8.0000000000000000        5.2429595069000003E-002
   1.0000000000000000E-008   3.6932947500000000E-004  0.80000000000000004        3.0000000000000001E-003   8.0000000000000000        5.2401702729999999E-002
   1.0000000000000000E-008   6.1554912500000000E-004  0.80000000000000004        5.0000000000000001E-003   10.000000000000000        5.2354099367000001E-002
   1.0000000000000000E-008   2.4621965000000000E-003  0.10000000000000001        2.0000000000000000E-002  0.59999999999999998        5.2318522201000001E-002
   1.0000000000000000E-008   6.1554912500000000E-004  0.80000000000000004        5.0000000000000001E-003   8.0000000000000000        5.2312649746000001E-002
   1.0000000000000000E-008   9.8487860000000000E-004  0.80000000000000004        8.0000000000000002E-003   10.000000000000000        5.2137965353999997E-002
   1.0000000000000000E-008   9.8487860000000000E-004  0.80000000000000004        8.0000000000000002E-003   8.0000000000000000        5.2096867482000001E-002
   1.0000000000000000E-008   1.2310983000000000E-005  0.80000000000000004        1.0000000000000000E-004   5.0000000000000000        5.2063226644000003E-002
   1.0000000000000000E-008   6.1554912999999998E-005  0.80000000000000004        5.0000000000000001E-004   5.0000000000000000        5.2061906345999998E-002
   1.0000000000000000E-008   1.2310982500000000E-004  0.80000000000000004        1.0000000000000000E-003   5.0000000000000000        5.2057780852000003E-002
   1.0000000000000000E-008   2.4621965000000000E-004  0.80000000000000004        2.0000000000000000E-003   5.0000000000000000        5.2041285526999999E-002
   1.0000000000000000E-008   3.6932947500000000E-004  0.80000000000000004        3.0000000000000001E-003   5.0000000000000000        5.2013816934000000E-002
   1.0000000000000000E-008   1.2310982500000000E-003  0.80000000000000004        1.0000000000000000E-002   10.000000000000000        5.1940061882000003E-002
   1.0000000000000000E-008   6.1554912500000000E-004  0.80000000000000004        5.0000000000000001E-003   5.0000000000000000        5.1926115302000003E-002
   1.0000000000000000E-008   1.2310982500000000E-003  0.80000000000000004        1.0000000000000000E-002   8.0000000000000000        5.1899284757000001E-002
   1.0000000000000000E-008   9.8487860000000000E-004  0.80000000000000004        8.0000000000000002E-003   5.0000000000000000        5.1713597617000000E-002
   1.0000000000000000E-008   1.2310982500000000E-003  0.80000000000000004        1.0000000000000000E-002   5.0000000000000000        5.1518991893999999E-002
   1.0000000000000000E-008   6.1554912500009999        5.0000000000000003E-002   50.000000000000000        1.0000000000000000E-004   5.0366679259000000E-002
   1.0000000000000000E-008   2.4621965000000000E-003  0.80000000000000004        2.0000000000000000E-002   10.000000000000000        5.0348440025000003E-002
   1.0000000000000000E-008   2.4621965000000000E-003  0.80000000000000004        2.0000000000000000E-002   8.0000000000000000        5.0310196130999997E-002
   1.0000000000000000E-008   6.1554912500009999        5.0000000000000003E-002   50.000000000000000        2.0000000000000001E-004   5.0185828005000002E-002
   1.0000000000000000E-008   2.4621965000000000E-003  0.80000000000000004        2.0000000000000000E-002   5.0000000000000000        4.9953420917000002E-002
   1.0000000000000000E-008   6.1554912500009999        5.0000000000000003E-002   50.000000000000000        2.9999999999999997E-004   4.9884420079999998E-002
   1.0000000000000000E-008   6.1554912500009999        5.0000000000000003E-002   50.000000000000000        5.9999999999999995E-004   4.8259826706999999E-002
   1.0000000000000000E-008   1.2310983000000000E-005  0.29999999999999999        1.0000000000000000E-004   1.0000000000000000        4.8166029268000003E-002
   1.0000000000000000E-008   6.1554912999999998E-005  0.29999999999999999        5.0000000000000001E-004   1.0000000000000000        4.8164939412999999E-002
   1.0000000000000000E-008   1.2310982500000000E-004  0.29999999999999999        1.0000000000000000E-003   1.0000000000000000        4.8161533945000001E-002
   1.0000000000000000E-008   2.4621965000000000E-004  0.29999999999999999        2.0000000000000000E-003   1.0000000000000000        4.8147917078999999E-002
   1.0000000000000000E-008   3.6932947500000000E-004  0.29999999999999999        3.0000000000000001E-003   1.0000000000000000        4.8125240072000003E-002
   1.0000000000000000E-008   6.1554912500000000E-004  0.29999999999999999        5.0000000000000001E-003   1.0000000000000000        4.8052822576000000E-002
   1.0000000000000000E-008   9.8487860000000000E-004  0.29999999999999999        8.0000000000000002E-003   1.0000000000000000        4.7877250085000003E-002
   1.0000000000000000E-008   1.2310982500000000E-003  0.29999999999999999        1.0000000000000000E-002   1.0000000000000000        4.7716362319999997E-002
   1.0000000000000000E-008   2.4621965000000000E-003  0.29999999999999999        2.0000000000000000E-002   1.0000000000000000        4.6418089166000001E-002
   1.0000000000000000E-008   6.1554912499999998E-003  0.10000000000000001        5.0000000000000003E-002  0.59999999999999998        4.4570952593999999E-002
   1.0000000000000000E-008   6.1554912500009999        5.0000000000000003E-002   50.000000000000000        1.0000000000000000E-003   4.4473489492000001E-002
   1.0000000000000001E-009   6.1554912500009999        5.0000000000000000        500.00000000000000        100.00000000000000        4.3588025680000003E-002
   1.0000000000000001E-009   6.1554912500009999        5.0000000000000000        500.00000000000000        50.000000000000000        4.3588019461000001E-002
   1.0000000000000001E-009   6.1554912500009999        5.0000000000000000        500.00000000000000        8.0000000000000000        4.3568151059999997E-002
   1.0000000000000001E-009   2.4621965000000000E-003  0.29999999999999999       0.20000000000000001       0.59999999999999998        4.3488503709000002E-002
   1.0000000000000000E-008   6.1554912499999998E-003  0.80000000000000004        5.0000000000000003E-002   10.000000000000000        4.1486478633999999E-002
   1.0000000000000000E-008   6.1554912499999998E-003  0.80000000000000004        5.0000000000000003E-002   8.0000000000000000        4.1460834140000000E-002
   1.0000000000000000E-008   6.1554912499999998E-003  0.80000000000000004        5.0000000000000003E-002   5.0000000000000000        4.1221185706000002E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.20000000000000001       0.10000000000000001        10.000000000000000        4.0239753253999998E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.20000000000000001       0.10000000000000001        8.0000000000000000        4.0238356300999999E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.20000000000000001       0.10000000000000001        5.0000000000000000        4.0225207979999997E-002
   1.0000000000000000E-008   6.1554912499999998E-003  0.29999999999999999        5.0000000000000003E-002   1.0000000000000000        3.9044588603000002E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.29999999999999999       0.10000000000000001        10.000000000000000        3.8903190024999999E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.29999999999999999       0.10000000000000001        8.0000000000000000        3.8900141862999997E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.29999999999999999       0.10000000000000001        5.0000000000000000        3.8871466293000000E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.40000000000000002       0.10000000000000001        10.000000000000000        3.6647439655000003E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.40000000000000002       0.10000000000000001        8.0000000000000000        3.6642620121000002E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.40000000000000002       0.10000000000000001        5.0000000000000000        3.6597307439999997E-002
   1.0000000000000000E-008   1.2310983000000000E-005   1.0000000000000000        1.0000000000000000E-004   10.000000000000000        3.6289104413999997E-002
   1.0000000000000000E-008   6.1554912999999998E-005   1.0000000000000000        5.0000000000000001E-004   10.000000000000000        3.6288463484999998E-002
   1.0000000000000000E-008   1.2310982500000000E-004   1.0000000000000000        1.0000000000000000E-003   10.000000000000000        3.6286460729999997E-002
   1.0000000000000000E-008   2.4621965000000000E-004   1.0000000000000000        2.0000000000000000E-003   10.000000000000000        3.6278451955999998E-002
   1.0000000000000000E-008   3.6932947500000000E-004   1.0000000000000000        3.0000000000000001E-003   10.000000000000000        3.6265111980999999E-002
   1.0000000000000000E-008   1.2310983000000000E-005   1.0000000000000000        1.0000000000000000E-004   8.0000000000000000        3.6258601026000002E-002
   1.0000000000000000E-008   6.1554912999999998E-005   1.0000000000000000        5.0000000000000001E-004   8.0000000000000000        3.6257961205000001E-002
   1.0000000000000000E-008   1.2310982500000000E-004   1.0000000000000000        1.0000000000000000E-003   8.0000000000000000        3.6255961912000000E-002
   1.0000000000000000E-008   2.4621965000000000E-004   1.0000000000000000        2.0000000000000000E-003   8.0000000000000000        3.6247966979999997E-002
   1.0000000000000000E-008   3.6932947500000000E-004   1.0000000000000000        3.0000000000000001E-003   8.0000000000000000        3.6234650053999999E-002
   1.0000000000000000E-008   6.1554912500000000E-004   1.0000000000000000        5.0000000000000001E-003   10.000000000000000        3.6222490987999997E-002
   1.0000000000000000E-008   6.1554912500000000E-004   1.0000000000000000        5.0000000000000001E-003   8.0000000000000000        3.6192102641999999E-002
   1.0000000000000000E-008   9.8487860000000000E-004   1.0000000000000000        8.0000000000000002E-003   10.000000000000000        3.6119027650000003E-002
   1.0000000000000000E-008   9.8487860000000000E-004   1.0000000000000000        8.0000000000000002E-003   8.0000000000000000        3.6088817549999999E-002
   1.0000000000000000E-008   1.2310982500000000E-003   1.0000000000000000        1.0000000000000000E-002   10.000000000000000        3.6024054790000003E-002
   1.0000000000000000E-008   1.2310982500000000E-003   1.0000000000000000        1.0000000000000000E-002   8.0000000000000000        3.5994007840000002E-002
   1.0000000000000000E-008   1.2310983000000000E-005   1.0000000000000000        1.0000000000000000E-004   5.0000000000000000        3.5974291063000000E-002
   1.0000000000000000E-008   6.1554912999999998E-005   1.0000000000000000        5.0000000000000001E-004   5.0000000000000000        3.5973661513999999E-002
   1.0000000000000000E-008   1.2310982500000000E-004   1.0000000000000000        1.0000000000000000E-003   5.0000000000000000        3.5971694319999997E-002
   1.0000000000000000E-008   2.4621965000000000E-004   1.0000000000000000        2.0000000000000000E-003   5.0000000000000000        3.5963827727999997E-002
   1.0000000000000000E-008   3.6932947500000000E-004   1.0000000000000000        3.0000000000000001E-003   5.0000000000000000        3.5950724511000003E-002
   1.0000000000000000E-008   6.1554912500000000E-004   1.0000000000000000        5.0000000000000001E-003   5.0000000000000000        3.5908859351000001E-002
   1.0000000000000000E-008   9.8487860000000000E-004   1.0000000000000000        8.0000000000000002E-003   5.0000000000000000        3.5807227013000001E-002
   1.0000000000000000E-008   1.2310982500000000E-003   1.0000000000000000        1.0000000000000000E-002   5.0000000000000000        3.5713930152000001E-002
   1.0000000000000000E-008   2.4621965000000000E-003   1.0000000000000000        2.0000000000000000E-002   10.000000000000000        3.5251924875000000E-002
   1.0000000000000000E-008   2.4621965000000000E-003   1.0000000000000000        2.0000000000000000E-002   8.0000000000000000        3.5223187743999997E-002
   1.0000000000000000E-008   2.4621965000000000E-003   1.0000000000000000        2.0000000000000000E-002   5.0000000000000000        3.4955257411000001E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.50000000000000000       0.10000000000000001        10.000000000000000        3.3949862449000001E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.50000000000000000       0.10000000000000001        8.0000000000000000        3.3943404472999997E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.50000000000000000       0.10000000000000001        5.0000000000000000        3.3882727135999997E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.20000000000000001       0.10000000000000001        1.0000000000000000        3.2302988648999997E-002
   1.0000000000000000E-008   6.1554912499999998E-003   5.0000000000000003E-002   5.0000000000000003E-002  0.29999999999999999        3.2135805729000003E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.59999999999999998       0.10000000000000001        10.000000000000000        3.1082307500000000E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.59999999999999998       0.10000000000000001        8.0000000000000000        3.1074503241000001E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.59999999999999998       0.10000000000000001        5.0000000000000000        3.1001226170000000E-002
   1.0000000000000000E-008   6.1554912499999998E-003   1.0000000000000000        5.0000000000000003E-002   10.000000000000000        3.0663267415999999E-002
   1.0000000000000000E-008   6.1554912499999998E-003   1.0000000000000000        5.0000000000000003E-002   8.0000000000000000        3.0641701308000001E-002
   1.0000000000000000E-008   6.1554912499999998E-003   1.0000000000000000        5.0000000000000003E-002   5.0000000000000000        3.0440347890999999E-002
   1.0000000000000001E-009   6.1554912500009999        5.0000000000000000        500.00000000000000        10.000000000000000        2.9767508362000001E-002
   1.0000000000000000E-008   6.1554912500009999        5.0000000000000003E-002   50.000000000000000        2.0000000000000000E-003   2.9682341365999999E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.10000000000000001       0.10000000000000001        10.000000000000000        2.9052183315999999E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.10000000000000001       0.10000000000000001        8.0000000000000000        2.9052127350000002E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.10000000000000001       0.10000000000000001        5.0000000000000000        2.9051600396000000E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.10000000000000001       0.10000000000000001        1.0000000000000000        2.8656624432000000E-002
   1.0000000000000001E-009   4.9243930000000000E-003  0.29999999999999999       0.40000000000000002       0.59999999999999998        2.7010612037999999E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.10000000000000001       0.10000000000000001       0.59999999999999998        2.6076655056000000E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.80000000000000004       0.10000000000000001        10.000000000000000        2.5615775465999999E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.80000000000000004       0.10000000000000001        8.0000000000000000        2.5606345985000001E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.80000000000000004       0.10000000000000001        5.0000000000000000        2.5517922589999999E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.29999999999999999       0.10000000000000001        1.0000000000000000        2.5186016679999999E-002
   1.0000000000000001E-009   1.2310982500000000E-002  0.40000000000000002        1.0000000000000000        8.0000000000000000        2.1199964301000001E-002
   1.0000000000000001E-009   1.2310982500000000E-002  0.40000000000000002        1.0000000000000000        10.000000000000000        2.1199964301000001E-002
   1.0000000000000001E-009   1.2310982500000000E-002  0.40000000000000002        1.0000000000000000        50.000000000000000        2.1199964301000001E-002
   1.0000000000000001E-009   1.2310982500000000E-002  0.40000000000000002        1.0000000000000000        100.00000000000000        2.1199964301000001E-002
   1.0000000000000001E-009   1.2310982500000000E-002  0.40000000000000002        1.0000000000000000        5.0000000000000000        2.1199964301000001E-002
   1.0000000000000001E-009   1.2310982500000000E-002  0.40000000000000002        1.0000000000000000       0.59999999999999998        2.1198508309000001E-002
   1.0000000000000000E-008   1.2310982500000000E-002   1.0000000000000000       0.10000000000000001        10.000000000000000        2.0999863923999999E-002
   1.0000000000000000E-008   1.2310982500000000E-002   1.0000000000000000       0.10000000000000001        8.0000000000000000        2.0990002798000000E-002
   1.0000000000000000E-008   1.2310982500000000E-002   1.0000000000000000       0.10000000000000001        5.0000000000000000        2.0897633323000001E-002
   1.0000000000000001E-009   1.2310982500000000E-002  0.40000000000000002        1.0000000000000000        1.0000000000000000        2.0574795002000001E-002
   1.0000000000000000E-008   1.2310982500000000E-002  0.40000000000000002       0.10000000000000001        1.0000000000000000        1.9341404978999999E-002
   1.0000000000000001E-009   2.4621965000000000E-003   2.0000000000000000       0.20000000000000001        5.0000000000000000        1.9081772213000000E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000        10.000000000000000        1.8553313628000001E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000        8.0000000000000000        1.8553313620000001E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000        5.0000000000000000        1.8553313536999998E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000        1.0000000000000000        1.8553247161999999E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000       0.59999999999999998        1.8552706275999999E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000       0.29999999999999999        1.8524775601000000E-002
   1.0000000000000001E-009   6.1554912499999998E-003  0.20000000000000001       0.50000000000000000        5.0000000000000000        1.8487074244000000E-002
   1.0000000000000001E-009   6.1554912499999998E-003  0.20000000000000001       0.50000000000000000        8.0000000000000000        1.8487074244000000E-002
   1.0000000000000001E-009   6.1554912499999998E-003  0.20000000000000001       0.50000000000000000        10.000000000000000        1.8487074244000000E-002
   1.0000000000000001E-009   6.1554912499999998E-003  0.20000000000000001       0.50000000000000000        50.000000000000000        1.8487074244000000E-002
   1.0000000000000001E-009   6.1554912499999998E-003  0.20000000000000001       0.50000000000000000        100.00000000000000        1.8487074244000000E-002
   1.0000000000000001E-009   6.1554912499999998E-003  0.20000000000000001       0.50000000000000000        1.0000000000000000        1.8487063381000000E-002
   1.0000000000000001E-009   6.1554912499999998E-003  0.20000000000000001       0.50000000000000000       0.59999999999999998        1.8486860979999999E-002
   1.0000000000000001E-009   6.1554912499999998E-003  0.20000000000000001       0.50000000000000000       0.29999999999999999        1.8485939015000001E-002
   1.0000000000000000E-008   1.2310983000000000E-005  0.20000000000000001        1.0000000000000000E-004  0.59999999999999998        1.8422380437999999E-002
   1.0000000000000000E-008   6.1554912999999998E-005  0.20000000000000001        5.0000000000000001E-004  0.59999999999999998        1.8422225125999999E-002
   1.0000000000000000E-008   1.2310982500000000E-004  0.20000000000000001        1.0000000000000000E-003  0.59999999999999998        1.8421739797000000E-002
   1.0000000000000000E-008   2.4621965000000000E-004  0.20000000000000001        2.0000000000000000E-003  0.59999999999999998        1.8419798793000000E-002
   1.0000000000000000E-008   3.6932947500000000E-004  0.20000000000000001        3.0000000000000001E-003  0.59999999999999998        1.8416564888999998E-002
   1.0000000000000000E-008   6.1554912500000000E-004  0.20000000000000001        5.0000000000000001E-003  0.59999999999999998        1.8406225655999999E-002
   1.0000000000000000E-008   9.8487860000000000E-004  0.20000000000000001        8.0000000000000002E-003  0.59999999999999998        1.8381082731999999E-002
   1.0000000000000000E-008   1.2310982500000000E-003  0.20000000000000001        1.0000000000000000E-002  0.59999999999999998        1.8357947788000002E-002
   1.0000000000000000E-008   1.2310983000000000E-005   5.0000000000000003E-002   1.0000000000000000E-004   1.0000000000000000E-004   1.8242457359000000E-002
   1.0000000000000000E-008   6.1554912999999998E-005   5.0000000000000003E-002   5.0000000000000001E-004   1.0000000000000000E-004   1.8241883394000000E-002
   1.0000000000000000E-008   1.2310982500000000E-004   5.0000000000000003E-002   1.0000000000000000E-003   1.0000000000000000E-004   1.8240089758999999E-002
   1.0000000000000000E-008   2.4621965000000000E-004   5.0000000000000003E-002   2.0000000000000000E-003   1.0000000000000000E-004   1.8232915249999999E-002
   1.0000000000000000E-008   3.6932947500000000E-004   5.0000000000000003E-002   3.0000000000000001E-003   1.0000000000000000E-004   1.8220957837000000E-002
   1.0000000000000000E-008   6.1554912500000000E-004   5.0000000000000003E-002   5.0000000000000001E-003   1.0000000000000000E-004   1.8182694352000001E-002
   1.0000000000000000E-008   2.4621965000000000E-003  0.20000000000000001        2.0000000000000000E-002  0.59999999999999998        1.8167870433999998E-002
   1.0000000000000000E-008   9.8487860000000000E-004   5.0000000000000003E-002   8.0000000000000002E-003   1.0000000000000000E-004   1.8089419041000001E-002
   1.0000000000000000E-008   1.2310983000000000E-005   5.0000000000000003E-002   1.0000000000000000E-004   2.0000000000000001E-004   1.8039896526000000E-002
   1.0000000000000000E-008   6.1554912999999998E-005   5.0000000000000003E-002   5.0000000000000001E-004   2.0000000000000001E-004   1.8039329515999999E-002
   1.0000000000000000E-008   1.2310982500000000E-004   5.0000000000000003E-002   1.0000000000000000E-003   2.0000000000000001E-004   1.8037557611999998E-002
   1.0000000000000000E-008   2.4621965000000000E-004   5.0000000000000003E-002   2.0000000000000000E-003   2.0000000000000001E-004   1.8030470045999999E-002
   1.0000000000000000E-008   3.6932947500000000E-004   5.0000000000000003E-002   3.0000000000000001E-003   2.0000000000000001E-004   1.8018657590000001E-002
   1.0000000000000000E-008   1.2310982500000000E-003   5.0000000000000003E-002   1.0000000000000000E-002   1.0000000000000000E-004   1.8003290561000002E-002
   1.0000000000000000E-008   6.1554912500000000E-004   5.0000000000000003E-002   5.0000000000000001E-003   2.0000000000000001E-004   1.7980858435000000E-002
   1.0000000000000000E-008   9.8487860000000000E-004   5.0000000000000003E-002   8.0000000000000002E-003   2.0000000000000001E-004   1.7888718091999999E-002
   1.0000000000000001E-009  0.12310982500000001        10.000000000000000        10.000000000000000        100.00000000000000        1.7826086404000002E-002
   1.0000000000000001E-009  0.12310982500000001        10.000000000000000        10.000000000000000        50.000000000000000        1.7826086404000002E-002
   1.0000000000000000E-008   1.2310982500000000E-003   5.0000000000000003E-002   1.0000000000000000E-002   2.0000000000000001E-004   1.7803641621000000E-002
   1.0000000000000000E-008   1.2310983000000000E-005   5.0000000000000003E-002   1.0000000000000000E-004   2.9999999999999997E-004   1.7709639930999999E-002
   1.0000000000000000E-008   6.1554912999999998E-005   5.0000000000000003E-002   5.0000000000000001E-004   2.9999999999999997E-004   1.7709084258000000E-002
   1.0000000000000000E-008   1.2310982500000000E-004   5.0000000000000003E-002   1.0000000000000000E-003   2.9999999999999997E-004   1.7707347783999999E-002
   1.0000000000000000E-008   2.4621965000000000E-004   5.0000000000000003E-002   2.0000000000000000E-003   2.9999999999999997E-004   1.7700401960000001E-002
   1.0000000000000000E-008   3.6932947500000000E-004   5.0000000000000003E-002   3.0000000000000001E-003   2.9999999999999997E-004   1.7688825827000002E-002
   1.0000000000000000E-008   6.1554912500000000E-004   5.0000000000000003E-002   5.0000000000000001E-003   2.9999999999999997E-004   1.7651783625999999E-002
   1.0000000000000000E-008   9.8487860000000000E-004   5.0000000000000003E-002   8.0000000000000002E-003   2.9999999999999997E-004   1.7561493306000001E-002
   1.0000000000000000E-008   1.2310982500000000E-003   5.0000000000000003E-002   1.0000000000000000E-002   2.9999999999999997E-004   1.7478131357999999E-002
   1.0000000000000000E-008   2.4621965000000000E-003   5.0000000000000003E-002   2.0000000000000000E-002   1.0000000000000000E-004   1.7281878922000001E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000        1.0000000000000000E-004   1.7200962201000002E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000        2.0000000000000001E-004   1.7191861868000001E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000        2.9999999999999997E-004   1.7176639883999999E-002
   1.0000000000000000E-008   2.4621965000000000E-003   5.0000000000000003E-002   2.0000000000000000E-002  0.29999999999999999        1.7161405740999999E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000        5.9999999999999995E-004   1.7093277240000000E-002
   1.0000000000000000E-008   2.4621965000000000E-003   5.0000000000000003E-002   2.0000000000000000E-002   2.0000000000000001E-004   1.7091211068000000E-002
   1.0000000000000000E-008   6.1554912499999998E-003  0.20000000000000001        5.0000000000000003E-002  0.59999999999999998        1.6959682871000002E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000        1.0000000000000000E-003   1.6888172747000000E-002
   1.0000000000000000E-008   2.4621965000000000E-003   5.0000000000000003E-002   2.0000000000000000E-002   2.9999999999999997E-004   1.6780326660999999E-002
   1.0000000000000000E-008   1.2310982500000000E-003   5.0000000000000003E-002   1.0000000000000000E-002  0.29999999999999999        1.6687589379000001E-002
   1.0000000000000000E-008   9.8487860000000000E-004   5.0000000000000003E-002   8.0000000000000002E-003  0.29999999999999999        1.6637283528999999E-002
   1.0000000000000000E-008   6.1554912500000000E-004   5.0000000000000003E-002   5.0000000000000001E-003  0.29999999999999999        1.6584232628999999E-002
   1.0000000000000000E-008   3.6932947500000000E-004   5.0000000000000003E-002   3.0000000000000001E-003  0.29999999999999999        1.6562894665000001E-002
   1.0000000000000000E-008   2.4621965000000000E-004   5.0000000000000003E-002   2.0000000000000000E-003  0.29999999999999999        1.6556276764000000E-002
   1.0000000000000000E-008   1.2310982500000000E-004   5.0000000000000003E-002   1.0000000000000000E-003  0.29999999999999999        1.6552317439999999E-002
   1.0000000000000000E-008   6.1554912999999998E-005   5.0000000000000003E-002   5.0000000000000001E-004  0.29999999999999999        1.6551328944000000E-002
   1.0000000000000000E-008   1.2310983000000000E-005   5.0000000000000003E-002   1.0000000000000000E-004  0.29999999999999999        1.6551012737999998E-002
   1.0000000000000000E-008   1.2310983000000000E-005   5.0000000000000003E-002   1.0000000000000000E-004   5.9999999999999995E-004   1.6072458364000002E-002
   1.0000000000000000E-008   6.1554912999999998E-005   5.0000000000000003E-002   5.0000000000000001E-004   5.9999999999999995E-004   1.6071958845000001E-002
   1.0000000000000000E-008   1.2310982500000000E-004   5.0000000000000003E-002   1.0000000000000000E-003   5.9999999999999995E-004   1.6070397859999998E-002
   1.0000000000000000E-008   2.4621965000000000E-004   5.0000000000000003E-002   2.0000000000000000E-003   5.9999999999999995E-004   1.6064154090000001E-002
   1.0000000000000000E-008   3.6932947500000000E-004   5.0000000000000003E-002   3.0000000000000001E-003   5.9999999999999995E-004   1.6053748392000002E-002
   1.0000000000000000E-008   6.1554912500000000E-004   5.0000000000000003E-002   5.0000000000000001E-003   5.9999999999999995E-004   1.6020454595999999E-002
   1.0000000000000000E-008   9.8487860000000000E-004   5.0000000000000003E-002   8.0000000000000002E-003   5.9999999999999995E-004   1.5939321693000000E-002
   1.0000000000000000E-008   1.2310982500000000E-003   5.0000000000000003E-002   1.0000000000000000E-002   5.9999999999999995E-004   1.5864441557000002E-002
   1.0000000000000000E-008   6.1554912500009999       0.10000000000000001        50.000000000000000        2.0000000000000000E-003   1.5813112925000001E-002
   1.0000000000000001E-009   6.1554912500009999        8.0000000000000000        500.00000000000000        100.00000000000000        1.5506380570999999E-002
   1.0000000000000001E-009   6.1554912500009999        8.0000000000000000        500.00000000000000        50.000000000000000        1.5506374345999999E-002
